id,value
Cardiovascular system.Cardiac therapy.Other cardiac preparations.Other cardiac preparations.Trimetazidine,C01EB15
Cardiovascular system.Cardiac therapy.Other cardiac preparations.Other cardiac preparations.Ibuprofen,C01EB16
Cardiovascular system.Cardiac therapy.Other cardiac preparations.Other cardiac preparations.Ivabradine,C01EB17
Cardiovascular system.Cardiac therapy.Other cardiac preparations.Other cardiac preparations.Ranolazine,C01EB18
Cardiovascular system.Cardiac therapy.Other cardiac preparations.Other cardiac preparations.Regadenoson,C01EB21
Cardiovascular system.Antihypertensives,C02
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting",C02A
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Rauwolfia alkaloids",C02AA
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Rauwolfia alkaloids.Rescinnamine",C02AA01
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Rauwolfia alkaloids.Reserpine",C02AA02
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Rauwolfia alkaloids.Combinations of rauwolfia alkaloids",C02AA03
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Rauwolfia alkaloids.Deserpidine",C02AA05
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Rauwolfia alkaloids.Reserpine, combinations",C02AA52
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Imidazoline receptor agonists",C02AC
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Imidazoline receptor agonists.Clonidine",C02AC01
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Imidazoline receptor agonists.Guanfacine",C02AC02
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Imidazoline receptor agonists.Moxonidine",C02AC05
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, centrally acting.Imidazoline receptor agonists.Rilmenidine",C02AC06
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, ganglion-blocking",C02B
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, ganglion-blocking.Sulfonium derivatives",C02BA
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, ganglion-blocking.Sulfonium derivatives.Trimetaphan",C02BA01
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, ganglion-blocking.Secondary and tertiary amines",C02BB
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, ganglion-blocking.Secondary and tertiary amines.Mecamylamine",C02BB01
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting",C02C
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Alpha-adrenoreceptor antagonists",C02CA
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Alpha-adrenoreceptor antagonists.Prazosin",C02CA01
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Alpha-adrenoreceptor antagonists.Indoramin",C02CA02
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Alpha-adrenoreceptor antagonists.Doxazosin",C02CA04
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Guanidine derivatives",C02CC
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Guanidine derivatives.Betanidine",C02CC01
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Guanidine derivatives.Guanethidine",C02CC02
"Cardiovascular system.Antihypertensives.Antiadrenergic agents, peripherally acting.Guanidine derivatives.Debrisoquine",C02CC04
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on",C02D
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Thiazide derivatives",C02DA
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Thiazide derivatives.Diazoxide",C02DA01
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Hydrazinophthalazine derivatives",C02DB
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Hydrazinophthalazine derivatives.Dihydralazine",C02DB01
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Hydrazinophthalazine derivatives.Hydralazine",C02DB02
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Pyrimidine derivatives",C02DC
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Pyrimidine derivatives.Minoxidil",C02DC01
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Nitroferricyanide derivatives",C02DD
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Nitroferricyanide derivatives.Nitroprusside",C02DD01
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Guanidine derivatives",C02DG
"Cardiovascular system.Antihypertensives.Arteriolar smooth muscle, agents acting on.Guanidine derivatives.Pinacidil",C02DG01
Cardiovascular system.Antihypertensives.Other antihypertensives,C02K
Cardiovascular system.Antihypertensives.Other antihypertensives.Tyrosine hydroxylase inhibitors,C02KB
Cardiovascular system.Antihypertensives.Other antihypertensives.Tyrosine hydroxylase inhibitors.Metirosine,C02KB01
Cardiovascular system.Antihypertensives.Other antihypertensives.Mao inhibitors,C02KC
Cardiovascular system.Antihypertensives.Other antihypertensives.Mao inhibitors.Pargyline,C02KC01
Cardiovascular system.Antihypertensives.Other antihypertensives.Serotonin antagonists,C02KD
Cardiovascular system.Antihypertensives.Other antihypertensives.Serotonin antagonists.Ketanserin,C02KD01
Cardiovascular system.Antihypertensives.Other antihypertensives.Antihypertensives for pulmonary arterial hypertension,C02KX
Cardiovascular system.Antihypertensives.Other antihypertensives.Antihypertensives for pulmonary arterial hypertension.Bosentan,C02KX01
Cardiovascular system.Antihypertensives.Other antihypertensives.Antihypertensives for pulmonary arterial hypertension.Ambrisentan,C02KX02
Cardiovascular system.Antihypertensives.Other antihypertensives.Antihypertensives for pulmonary arterial hypertension.Sitaxentan,C02KX03
Cardiovascular system.Antihypertensives.Other antihypertensives.Antihypertensives for pulmonary arterial hypertension.Macitentan,C02KX04
Cardiovascular system.Antihypertensives.Other antihypertensives.Antihypertensives for pulmonary arterial hypertension.Riociguat,C02KX05
Cardiovascular system.Antihypertensives.Other antihypertensives.Antihypertensives for pulmonary arterial hypertension.Ambrisentan and tadalafil,C02KX52
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination,C02L
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination,C02LA
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination.Reserpine and diuretics,C02LA01
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination.Rescinnamine and diuretics,C02LA02
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination.Deserpidine and diuretics,C02LA03
"Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination.Rauwolfia alkaloids, whole root and diuretics",C02LA08
"Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination.Reserpine and diuretics, combinations with other drugs",C02LA51
"Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination.Rescinnamine and diuretics, combinations with other drugs",C02LA52
"Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Rauwolfia alkaloids and diuretics in combination.Reserpine and diuretics, combinations with psycholeptics",C02LA71
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Imidazoline receptor agonists in combination with diuretics,C02LC
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Imidazoline receptor agonists in combination with diuretics.Clonidine and diuretics,C02LC01
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Imidazoline receptor agonists in combination with diuretics.Moxonidine and diuretics,C02LC05
"Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Imidazoline receptor agonists in combination with diuretics.Clonidine and diuretics, combinations with other drugs",C02LC51
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Alpha-adrenoreceptor antagonists and diuretics,C02LE
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Alpha-adrenoreceptor antagonists and diuretics.Prazosin and diuretics,C02LE01
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Guanidine derivatives and diuretics,C02LF
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Guanidine derivatives and diuretics.Guanethidine and diuretics,C02LF01
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Hydrazinophthalazine derivatives and diuretics,C02LG
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Hydrazinophthalazine derivatives and diuretics.Dihydralazine and diuretics,C02LG01
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Hydrazinophthalazine derivatives and diuretics.Hydralazine and diuretics,C02LG02
"Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Hydrazinophthalazine derivatives and diuretics.Dihydralazine and diuretics, combinations with other drugs",C02LG51
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Mao inhibitors and diuretics,C02LL
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Mao inhibitors and diuretics.Pargyline and diuretics,C02LL01
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Other antihypertensives and diuretics,C02LX
Cardiovascular system.Antihypertensives.Antihypertensives and diuretics in combination.Other antihypertensives and diuretics.Pinacidil and diuretics,C02LX01
Cardiovascular system.Diuretics,C03
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides",C03A
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain",C03AA
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Bendroflumethiazide",C03AA01
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Hydroflumethiazide",C03AA02
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Hydrochlorothiazide",C03AA03
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Chlorothiazide",C03AA04
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Polythiazide",C03AA05
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Trichlormethiazide",C03AA06
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Methyclothiazide",C03AA08
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, plain.Cyclothiazide",C03AA09
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination",C03AB
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Bendroflumethiazide and potassium",C03AB01
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Hydroflumethiazide and potassium",C03AB02
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Hydrochlorothiazide and potassium",C03AB03
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Chlorothiazide and potassium",C03AB04
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Polythiazide and potassium",C03AB05
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Trichlormethiazide and potassium",C03AB06
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Cyclopenthiazide and potassium",C03AB07
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Methyclothiazide and potassium",C03AB08
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides and potassium in combination.Cyclothiazide and potassium",C03AB09
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, combinations with psycholeptics and/or analgesics",C03AH
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, combinations with psycholeptics and/or analgesics.Chlorothiazide, combinations",C03AH01
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, combinations with psycholeptics and/or analgesics.Hydroflumethiazide, combinations",C03AH02
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, combinations with other drugs",C03AX
"Cardiovascular system.Diuretics.Low-ceiling diuretics, thiazides.Thiazides, combinations with other drugs.Hydrochlorothiazide, combinations",C03AX01
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides",C03B
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides, plain",C03BA
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides, plain.Quinethazone",C03BA02
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides, plain.Chlortalidone",C03BA04
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides, plain.Metolazone",C03BA08
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides, plain.Indapamide",C03BA11
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides and potassium in combination",C03BB
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides and potassium in combination.Quinethazone and potassium",C03BB02
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides and potassium in combination.Clopamide and potassium",C03BB03
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides and potassium in combination.Chlortalidone and potassium",C03BB04
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides and potassium in combination.Mefruside and potassium",C03BB05
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Sulfonamides and potassium in combination.Clofenamide and potassium",C03BB07
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Mercurial diuretics",C03BC
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Mercurial diuretics.Mersalyl",C03BC01
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Xanthine derivatives",C03BD
"Cardiovascular system.Diuretics.Low-ceiling diuretics, excl. thiazides.Xanthine derivatives.Theobromine",C03BD01
Cardiovascular system.Diuretics.High-ceiling diuretics,C03C
"Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides, plain",C03CA
"Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides, plain.Furosemide",C03CA01
"Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides, plain.Bumetanide",C03CA02
"Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides, plain.Piretanide",C03CA03
"Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides, plain.Torasemide",C03CA04
Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides and potassium in combination,C03CB
Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides and potassium in combination.Furosemide and potassium,C03CB01
Cardiovascular system.Diuretics.High-ceiling diuretics.Sulfonamides and potassium in combination.Bumetanide and potassium,C03CB02
Cardiovascular system.Diuretics.High-ceiling diuretics.Aryloxyacetic acid derivatives,C03CC
Cardiovascular system.Diuretics.High-ceiling diuretics.Aryloxyacetic acid derivatives.Etacrynic acid,C03CC01
Cardiovascular system.Diuretics.High-ceiling diuretics.Aryloxyacetic acid derivatives.Tienilic acid,C03CC02
Cardiovascular system.Diuretics.Potassium-sparing agents,C03D
Cardiovascular system.Diuretics.Potassium-sparing agents.Aldosterone antagonists,C03DA
Cardiovascular system.Diuretics.Potassium-sparing agents.Aldosterone antagonists.Spironolactone,C03DA01
Cardiovascular system.Diuretics.Potassium-sparing agents.Aldosterone antagonists.Eplerenone,C03DA04
Cardiovascular system.Diuretics.Potassium-sparing agents.Other potassium-sparing agents,C03DB
Cardiovascular system.Diuretics.Potassium-sparing agents.Other potassium-sparing agents.Amiloride,C03DB01
Cardiovascular system.Diuretics.Potassium-sparing agents.Other potassium-sparing agents.Triamterene,C03DB02
Cardiovascular system.Diuretics.Diuretics and potassium-sparing agents in combination,C03E
Cardiovascular system.Diuretics.Diuretics and potassium-sparing agents in combination.Low-ceiling diuretics and potassium-sparing agents,C03EA
Cardiovascular system.Diuretics.Diuretics and potassium-sparing agents in combination.Low-ceiling diuretics and potassium-sparing agents.Hydrochlorothiazide and potassium-sparing agents,C03EA01
Cardiovascular system.Diuretics.Diuretics and potassium-sparing agents in combination.Low-ceiling diuretics and potassium-sparing agents.Trichlormethiazide and potassium-sparing agents,C03EA02
Cardiovascular system.Diuretics.Diuretics and potassium-sparing agents in combination.Low-ceiling diuretics and potassium-sparing agents.Chlortalidone and potassium-sparing agents,C03EA06
Cardiovascular system.Diuretics.Diuretics and potassium-sparing agents in combination.Low-ceiling diuretics and potassium-sparing agents.Metolazone and potassium-sparing agents,C03EA12
